







































80223
35449,51389
35450,51389,54471,77487,112524,141394,155980





1668,3371,8638,16218,17982,27872,35445,46324,51395,53640,54484,60856,67346,69070,77622,79528,79794,80224,88659,97879,104706,107409,114775,123914,129208,131338,131659,138910,141133,141400,159515,163538,164546,174559,181263,185178,185624,196957,217422
769,1668,3371,8637,16220,17983,19061,27357,27873,34881,35446,46325,51402,53638,54022,54487,60858,67347,69073,70050,77621,79527,79795,80223,88662,96602,97877,104705,106053,107408,112467,114776,121194,123915,124786,129209,130753,131660,132449,139695,141133,141400,155989,156185,159518,163539,164546,174559,175746,176228,181265,185178,185624,192991,196957,200486,203086,217421
771,1667,3371,7528,8636,10771,16220,16962,17983,19060,25430,27356,27875,34881,35447,42577,43687,46326,51404,53637,54021,54488,60858,67348,69073,70051,77621,78456,79526,79803,80222,85437,88663,96603,97876,104703,106053,107407,112468,114775,121195,123916,124169,124785,129211,130753,131660,132450,138931,139695,140512,140696,141401,141983,148851,155990,156186,159518,163540,164545,167853,173236,174559,175746,176228,181270,183548,185179,185624,192598,192991,196957,200487,203087,211488,217420,218524
773,1667,2043,3371,7530,8635,10770,16222,16963,19060,25434,27356,27875,34882,35446,37102,42577,42751,43688,46327,49958,51407,53636,54020,54490,60860,67349,69074,70053,77621,78457,79525,79804,80221,85437,88665,96605,97876,103602,104703,105487,106057,107407,112468,114776,121196,123914,124168,124785,129212,130754,131661,132450,138933,139695,140199,140512,140696,141401,141984,148855,155991,156187,159519,163538,164546,167854,173235,173912,174559,175746,176229,181270,183549,185179,185624,190889,192555,192992,196958,200488,201534,203088,211488,217419,218524
776,1667,2042,3371,7530,8635,10769,16223,16963,19060,25436,27357,27875,34883,35460,37103,42578,42752,43688,46328,49959,51410,53636,54019,54491,60860,67350,69075,70054,77620,78458,79524,79804,80220,85438,87241,88667,96607,97876,99090,103602,104702,105489,106057,107407,112468,114777,115348,121196,123914,124167,124785,129212,130755,131662,132450,138784,139695,140198,140513,140696,141435,141813,141985,148855,155992,156188,159520,163537,164546,167241,167855,173234,173913,174559,175745,176231,181270,183549,185179,185624,190890,192556,192992,196958,200489,201327,201534,203089,211489,217418,218524
1667,2042,7531,8634,10773,16225,16965,19062,25441,27358,27875,34884,35459,37103,42578,42753,43688,46328,51411,53635,54015,54493,60861,62499,67351,69081,70057,77621,78458,79523,79805,80219,87241,88669,96608,97875,99092,103602,104701,105490,106058,106895,107407,112469,114778,115349,121197,123914,124166,124785,129213,130756,131663,132450,138783,139212,139695,140199,140513,140697,141438,141813,141985,148856,155993,156189,159522,163538,164546,167241,167857,173235,173914,174559,175745,176233,181272,183550,185179,185624,190891,192557,192993,200489,201329,201535,203090,211489,217407,218524
1667,2041,7205,7532,8634,16227,16965,19064,25442,27358,34885,35458,37104,41902,42578,42753,43689,46328,51413,53634,54014,54494,60862,62499,67352,69082,70058,77623,78459,79522,79805,80219,87241,87772,88671,95967,96609,97875,99092,103602,104700,105491,106059,106895,112469,115349,121198,123916,124785,129214,130756,131665,132450,138783,139212,139695,140200,140514,140699,141440,141813,141985,148857,155994,156190,157693,159523,163539,164546,167242,167858,173235,173915,174560,174778,175744,176234,181273,183213,183552,185180,185624,186245,190891,192558,192994,200490,201103,201330,201536,203091,211490,217406
2040,7204,7532,16228,16966,19066,25442,27358,34886,35458,37105,41901,42579,42754,43689,46329,51384,53633,54014,54496,60863,62499,69085,70059,77625,78460,79521,79806,80218,87241,87772,95967,96142,96611,97875,99093,103602,104699,105491,106060,106896,112549,113594,115350,121199,123917,124785,129215,130757,132452,138782,139212,139694,140202,140515,141441,141814,141985,148861,149869,155995,156232,157694,159525,163540,164546,167242,167840,173235,173917,174560,175744,176036,176234,181274,183213,183553,185180,185624,186247,190892,192559,192995,200492,201102,201331,201536,203092,211492,217406
2038,7204,7532,16230,16505,16966,19068,25443,27357,34886,35458,37105,41901,42284,42579,42754,43690,46329,51385,53632,54016,60865,62499,69087,70060,77625,78461,79520,79807,80218,87241,87771,95968,96142,96612,97874,99094,103602,104698,105492,106061,106897,112550,113593,115351,121200,123920,124785,129216,130758,132452,138782,139212,139694,140203,140515,140820,141443,141985,148862,149869,155995,156232,157283,157694,159526,163541,164547,167243,167840,173235,173917,174291,174561,175743,176036,176234,181275,183214,183554,185180,185624,186247,190892,192560,192996,193379,200494,201100,201332,201537,203093,211494,217406
