0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753438123892878,7.909428365992547,9.089736638893502,0.0,0.0,0.0,0.0,0.0,12.86589138325537,12.528435429772607,12.716590396516237,12.87457715580046,13.399081086411334,13.224246894143583,13.546136229211136,13.104791459142518,13.092292375929475,12.99456830704749,13.170022517786002,13.392652448603206,13.66273254945165,13.337476839662322,13.613710836970963,14.06346953458149,14.880550638432421,14.463282629236112,13.715033381828402,11.989612055182466,10.413354299950369,10.147659392336612,11.391359904240144,11.410651018583525,11.793972093828428,13.368969243485601,14.672202176860704,14.232801594313017,14.41089228838998,14.892583276559495,15.357985818759815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.246839501855057,9.06054754280106,9.181261628720067,0.0,0.0,0.0,0.0,10.295382324965145,13.677476557834932,12.889797973498162,13.145809099041449,12.44079288879987,12.657783708209514,12.94326258160445,13.414224288258113,14.088946367071657,13.388579642494461,13.562926846126597,13.429347474966796,13.48314924654374,13.525508270027085,13.974502917378537,14.226348883056843,14.153842194877651,14.341011948102246,15.989113405559852,14.271903120491466,11.74503259712321,10.278847391256107,12.161476187200709,13.660665190218102,13.788299186936243,15.96778579093709,15.904912889369186,15.324346166483982,14.551853606029802,15.011708888961458,15.388267232661024,14.656068576178114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.112519404464399,10.556669092346631,0.0,0.0,0.0,0.0,0.0,10.413599746675386,13.725742334128086,12.578275232536038,12.226631217663567,12.42892035041977,12.559805971772128,12.781343017952743,13.041581067405305,13.728616274128559,15.545531178413494,15.993404359781017,14.317408680769752,14.002226761318337,14.262151967246131,14.85746186970675,14.844620427790272,14.697872770834085,15.161275054030678,14.461841817820137,11.226196166070054,10.90901269608927,11.818947259549804,12.92805281346442,13.783996897338346,14.384331437354883,14.726952819177832,14.368481330392058,14.374575546444376,14.28938378262903,14.765343044223762,14.899974213904514,14.350200868401767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.287959066476336,12.80255075947932,0.0,0.0,0.0,8.984054840677981,12.628184133784679,10.228914101242072,12.27432596594803,11.827678803179278,11.886802583267617,11.825479044170486,13.025731642666385,13.4986448869012,14.495038135937937,16.006463193181126,15.511127677914331,15.66321579978541,15.344417510005137,14.924867570021,15.122824224536215,15.134404195093738,15.932385683159989,16.628965859558367,15.321635793013876,15.396468101393756,13.620338894277978,13.564645927830941,13.494950966882673,13.799840580553226,14.872873222287215,15.144730773703312,15.082276069219432,14.478261021385395,14.33108660297362,14.47118201185437,14.519752253074326,14.617708038124164,14.177682795242983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.871264257226038,16.582742786409675,0.0,0.0,8.97207030763396,9.500534632527534,13.192378294698976,11.204086359780785,11.402652448603206,11.760989599796604,12.578367468668183,12.26958446496721,12.409326453827322,13.60322014220112,15.092421885399286,16.79403537166786,16.901089204389226,15.097389261561204,15.185313473128534,15.111775623204093,15.051261695946593,15.320098680711013,15.133175115943324,15.276858054765679,14.681567833053439,13.005840866042305,13.968051067255447,13.397554725998724,13.458733065169454,13.841337694040444,14.050473127820396,14.29087810757516,14.451523237854705,14.4884941533918,14.487641115381589,14.675594073901259,14.800361723648674,14.939376168179919,14.736474927477337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.424375022726965,11.59906641305877,12.43501836367717,0.0,0.0,9.370753793537318,10.003726756190513,12.615133933107423,11.673698260168614,11.694047595657729,12.125623146012774,12.441955519649762,12.767960701096044,12.883858644049468,13.125972998438765,14.375401852440486,15.896712953034038,14.686865408392453,14.516007720207343,14.777198955243978,14.249020731138497,14.378607510010472,14.22271431161392,13.913144211625868,13.373159516821898,11.236365744818535,11.65576838218724,11.938016003258145,12.449032095927539,12.794562685973071,13.229123890480817,13.586498551458785,14.314808018779468,14.314891782449862,14.644443317280476,14.43808650500655,14.740361723648675,15.008936825326913,15.175847482418646,14.695119952668854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.351536510949828,11.203329200888495,11.14354301961551,11.32760031613225,0.0,0.0,0.0,10.098225861552375,10.703248247587283,11.382216526107015,11.895045408519707,12.293884989357078,12.415440238118729,12.770331458100344,13.292852982170057,13.647397737778604,13.423935771859124,14.538391504175731,14.310521845991321,14.55066468091363,14.105056242223784,13.760844786512433,14.12457715580046,14.455229068864925,12.376894610965874,10.349568514438715,11.212554894956483,11.435584899111717,12.210617138730917,12.748355078080852,13.069809780045361,13.31320471279544,13.562729543898124,13.842069205545226,13.995893263983268,14.557236314346408,14.447800152564202,14.929384166801658,14.90584788592598,14.987417732000587,14.765479044170485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.424207150603138,10.026799158604797,10.948755752732689,11.750471160391488,10.99786531028141,0.0,0.0,0.0,7.63847033456608,9.636387773129051,10.946611294959812,11.972292576145348,12.516138678977544,12.003240717489053,12.630591225752184,14.275500820294347,14.077122866918307,13.966098684503844,14.240129345187949,14.346321208603904,14.289987460361118,13.223353769799711,11.915240014362677,11.760087903732007,11.565848179947375,11.379658974387791,11.589541578409282,11.458502728264,11.818502728263999,12.402174989877999,13.168793904316189,13.297557579140419,13.317086363390189,13.568546230110464,13.644748684136973,13.568493687286168,13.455148768664502,13.55822600824915,13.978028850595079,14.131931685964574,14.337896133646211,14.215627310526147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833518668845583,9.274456376455671,10.326950664298543,10.701871604799091,10.86893743180723,10.376183102110506,0.0,0.0,0.0,9.608047325667643,9.577026038654893,10.481053608651958,11.535783296506557,12.417513315489572,12.713375349472674,12.64922556381282,13.892812913486964,15.716454246645402,13.328020464354587,13.739574222159371,13.938119842529293,15.16518016252008,11.353329726837565,9.834207423880494,10.69685015207261,10.641332613439733,10.799940572799953,10.98029616212474,11.750201062698704,12.45481964383858,12.921760152474683,13.29105360865196,13.678709485917672,13.819781848727601,13.69724899602642,13.425443305900465,13.35545815238494,13.322829848965554,13.524915480759438,13.595976723769,13.657426069190198,13.725217974317642,13.700412536649111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.730703271604778,11.190229902285665,9.640035979901821,9.74587244936259,10.218713671561876,9.244564864363884,9.423526423063933,0.0,0.0,0.0,9.604721308367921,9.65321275769585,10.108843140793288,11.02320447198733,11.677163713776984,11.619983185780331,12.178413668562026,11.935032597123207,12.999598722164812,13.98572109163034,13.202598147937634,11.316684953575496,11.501069285864093,12.570474556990714,12.76987605825105,11.412220362818134,11.077023250339366,11.18441436710224,11.951723970955129,12.531539536936792,13.136466556468475,13.63122144236289,14.054621041270874,13.733757233525225,13.793676839772019,13.799882193783432,13.71091219224061,13.833219209132489,13.65788408125902,13.84290854756703,14.086618758499341,14.389791770131911,15.155451207982267,14.813485631248284
