10.44,9.310000305175782,10.100000305175781,9.030000305175781,9.46000030517578,12.570000305175782,10.920000305175781,9.560000305175782,9.900000305175782,9.340000305175781,9.530000305175781,9.37000030517578,9.8,11.640000305175782,9.37000030517578,11.570000305175782,9.28,10.300000305175782,9.260000305175781,13.200000000000001,9.26,11.110000305175781,9.660000305175782,9.240000305175782,9.810000305175782,9.71000030517578,12.100000305175781,9.050000305175782,10.410000305175782,10.400000305175782,9.080000305175782,10.410000305175782,11.750000305175782,9.340000305175781,11.820000305175782,9.910000305175782,9.170000305175781,9.410000305175782,11.14,9.21000030517578,9.03,10.360000305175781,9.480000305175782,9.96000030517578,10.220000305175782,9.420000305175781,9.340000305175781,10.920000305175781,9.420000305175781,11.190000305175781,9.720000305175782,9.080000305175782,9.180000305175781,9.93,9.280000305175781,9.96000030517578,9.360000305175781,11.560000305175782,9.470000305175782,9.170000305175781,9.220000305175782,9.340000305175781,9.100000305175781,10.12000030517578,9.860000305175781,9.12000030517578,9.12000030517578,9.510000305175781,9.010000305175781,9.610000305175781,9.000000305175782,9.490000305175782,9.340000305175781,9.340000305175781,9.380000305175782,9.630000305175782,9.440000305175781,9.250000305175782,9.140000305175782,9.46000030517578,10.12000030517578,9.300000305175782,12.130000305175782,9.350000305175781,9.260000305175781,9.410000305175782,10.220000305175782,10.29000030517578,9.610000305175781,10.63,9.160000305175782,10.62000030517578,12.490000305175782,10.770000305175781,10.34,10.15,9.280000305175781,10.180000305175781,9.690000305175781,9.660000305175782
1169,2293,4322,5581,11807,13757,14004,24057,26249,29904,31335,32514,33128,34009,35654,38050,44097,46472,49651,51477,51781,52381,53031,54155,54522,57315,58600,65142,67244,67485,69969,70544,71835,73000,75086,76623,80641,81660,83434,84444,88097,89050,89578,99255,106048,111094,113503,113994,118758,122964,123753,130102,132195,132497,136398,136976,137718,140914,141106,141402,141609,142614,143345,145610,146268,149972,151809,155112,157205,157947,158119,161731,163134,163465,163963,166395,167689,170179,174536,175110,177619,180502,182327,183592,184369,187926,188796,189279,190110,193722,195448,198100,198442,198925,199242,201327,206126,209773,218504,218937
