9.280000305175781,9.240000305175782,9.020000305175781,10.810000305175782,11.010000305175781,14.62000030517578,9.060000305175782,10.440000305175781,9.940000305175781,10.160000305175782,9.160000305175782,11.240000305175782,9.06,10.100000305175781,9.020000305175781,10.080000305175782,10.96000030517578,9.470000305175782,10.230000305175782,9.690000305175781,9.160000305175782,9.680000305175781,9.400000305175782,10.380000305175782,9.310000305175782,9.04000030517578,9.360000305175781,9.090000305175781,10.060000305175782,10.62000030517578,10.320000305175782,9.300000305175782,9.180000305175781,9.780000305175781,9.420000305175781,9.20000030517578,10.38,10.280000305175781,9.29000030517578,9.420000305175781,10.810000305175782,9.830000305175782,9.090000305175781,10.340000305175781,9.01,11.550000305175782,10.810000305175782,10.830000305175782,10.910000305175782,10.96,10.800000305175782,9.860000305175781,9.410000305175782,10.280000305175781,9.070000305175782
7221,8651,17583,18813,21209,25449,26425,35941,36288,36479,40878,42738,43305,44155,46171,46376,55016,63542,68343,71255,77844,87202,88892,97883,98404,98730,103216,104327,105165,106894,110108,114594,116030,125864,126049,130170,132244,133803,136753,150304,156671,162421,166107,166565,175273,176688,178241,185122,187036,193531,203349,204565,204775,208941,209424
