







































51986,147422
51988,79821
25053,33423,51988,79822,86061,157136





10529,16509,18248,19242,24326,25657,35000,35712,37100,44412,52002,60583,60934,70351,70995,72108,72425,79832,84805,102404,105475,106297,111715,115175,120978,122414,130273,137134,140591,140853,147431,156577,157137,158677,166347,166882,173409,174817,176638,182417,192462,192953,194026,208760,218975
10306,10528,16508,18247,19241,23864,24325,25658,34998,37097,44422,52004,60583,60934,68913,70354,70991,72107,72424,78900,79835,84805,86071,102405,105476,106299,111717,120978,121709,122413,123463,124019,130272,137133,140592,140852,147431,156576,157137,158677,166348,166882,173409,174818,176639,182420,185639,192461,192952,194026,208761,218977
35,10305,10528,16508,17288,18241,19240,23864,24324,25658,34572,34998,35817,36561,37094,42591,43030,44421,52004,60585,60933,62630,68913,70357,70989,72106,72423,78901,79836,84804,85558,86072,89291,102406,105477,106301,111718,113727,114613,120977,121716,122412,123463,124019,130271,137133,139419,140593,140851,147431,147743,156576,157138,158673,166349,166885,173409,174819,176642,182420,183309,185639,192060,192460,192951,194026,208761,211220,217801,218978
35,10304,10528,16510,17293,18242,19240,24324,25659,27192,34573,34997,35817,36562,37094,42593,43030,43499,44421,52005,52622,60586,60932,61646,62633,68914,70357,70989,71731,72105,72423,78903,79181,79836,84804,85560,86073,89291,102409,105476,106304,111720,113728,114613,120978,121714,122138,122412,123462,124018,130270,137132,139421,140593,140852,147432,147743,148827,156576,157139,158673,165067,166349,166898,173410,174819,176642,182422,183310,185639,192062,192459,192951,194026,208762,210063,211219,217803,218980
