9.070000305175782,9.430000305175781,9.690000305175781,9.110000305175781,9.520000305175781,9.100000305175781,9.640000305175782,11.08,12.090000305175781,9.400000305175782,10.430000305175781,9.850000305175781,9.170000305175781,9.530000305175781,9.260000305175781,13.320000305175782,9.54000030517578,9.5,9.270000305175781,9.610000305175781,9.320000305175782,11.55,9.490000305175782,9.020000305175781,9.470000305175782,9.300000305175782,10.000000305175782,9.810000305175782,10.980000305175782,10.29000030517578,9.030000305175781,9.360000305175781,9.14,10.420000305175781,9.100000305175781,10.130000305175782,10.080000305175782,9.330000305175782,9.570000305175782,9.830000305175782,9.220000305175782,11.380000305175782,9.080000305175782,9.900000305175782,9.04000030517578,11.640000305175782,9.720000305175782,10.340000305175781,9.390000305175782,9.410000305175782,11.920000305175781,9.570000305175782,9.660000305175782,10.270000305175781,9.530000305175781,9.510000305175781,10.490000305175782,9.590000305175781,9.100000305175781,11.840000305175781,10.090000305175781,10.20000030517578,10.06,9.46000030517578,9.330000305175782,10.150000305175782,10.21000030517578,9.38,10.060000305175782,9.250000305175782,12.230000305175782,9.220000305175782,10.05,9.510000305175781,10.62000030517578,9.080000305175782,9.430000305175781,10.840000305175781,10.440000305175781,9.46000030517578,9.240000305175782,9.080000305175782,9.420000305175781,10.880000305175782,10.080000305175782,9.20000030517578,9.550000305175782,10.160000305175782,10.360000305175781,9.010000305175781,9.65,9.310000305175782,9.360000305175781
551,728,933,3040,4606,7185,9861,10963,18879,19425,22191,24214,29953,40911,42782,44445,45204,46150,49273,50263,50551,52308,52749,54312,55395,57604,58786,59270,63634,67324,68313,69446,69670,69972,75285,77245,77608,78654,81452,85111,85297,89503,89682,90387,92279,94988,96563,101786,102718,108679,113593,116290,118651,122463,123889,129181,132561,133167,139728,139980,145454,149086,150700,150931,158104,159013,166246,167212,169124,173675,175378,176998,177212,178542,181249,184474,192867,193416,193921,194953,195425,196052,201683,202136,202627,202824,206006,207197,207521,208695,209913,211310,213388
219143
