10.970000305175782,12.13,9.810000305175782,10.100000305175781,9.920000305175781,10.71000030517578,9.270000305175781,9.74,10.850000305175781,10.29000030517578,9.360000305175781,10.330000305175782,9.92,11.080000305175782,9.250000305175782,9.350000305175781,11.630000305175782,10.100000305175781,9.160000305175782,12.81,9.000000305175782,9.300000305175782,9.320000305175782,11.18,9.640000305175782,9.35,10.49,13.170000305175781,9.350000305175781,9.45000030517578,10.060000305175782,9.15,9.12000030517578,10.020000305175781,10.970000305175782,9.060000305175782,9.400000305175782,11.11,9.430000305175781,10.340000305175781,13.500000305175782
1241,10487,18256,18940,26921,36449,43429,43985,45079,46033,51825,52871,54782,55337,78418,85790,86394,98205,104655,105158,106005,107012,114073,115556,140915,149090,158704,159123,167153,167727,174711,177027,181851,185824,191041,193866,194384,195002,202342,202769,211659
219143
