9.360000305175781,10.54000030517578,9.000000305175782,9.24,9.390000305175782,10.180000305175781,9.410000305175782,9.260000305175781,9.46000030517578,10.95000030517578,9.310000305175782,9.530000305175781,9.300000305175782,9.420000305175781,10.110000305175781,9.270000305175781,9.840000305175781,11.690000305175781,9.390000305175782,9.720000305175782,11.130000305175782,9.46000030517578,9.600000305175781,10.240000305175782,10.79000030517578,9.21000030517578,10.600000305175781,10.96000030517578,9.47,9.000000305175782,10.21000030517578,10.20000030517578,9.96000030517578,10.910000305175782,9.33,9.29000030517578,10.410000305175782,10.220000305175782,10.9,9.580000305175782,9.400000305175782,9.46000030517578,9.330000305175782,9.1,9.100000305175781,9.730000305175782,12.530000000000001,9.300000305175782,11.090000305175781,9.580000305175782,9.04000030517578,9.21000030517578,9.910000305175782
260,1326,2044,7643,9674,10901,14741,18891,23601,26364,35855,47514,53749,54085,62093,63633,88454,89005,98061,99222,102851,104555,116980,117230,124080,124549,128402,131850,132278,132549,133903,137279,137590,141781,141989,148227,156255,157441,158247,159702,167376,168338,173494,174732,177075,177555,185750,201512,201734,203234,209942,211766,211940
219143
